Location,Site,date,year,time,depth,transect,width,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Scaridae,,sca.nigr,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Scaridae,,sca.psit,12,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Scaridae,,sca.psit,15,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Scaridae,,chs.sord,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Scaridae,,sca.fors,23,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,cte.spp,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,cte.spp,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,cte.spp,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,zeb.scop,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,zeb.scop,11,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,aca.nans,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Acanthuridae,,aca.nans,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,5,Siganidae,,sig.puel,30,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lutjanidae,,lut.mono,28,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Balistidae,,mel.vidu,24,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Serranidae,,var.lout,32,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Serranidae,,cep.urod,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lutjanidae,,lut.gibb,24,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lutjanidae,,lut.gibb,25,25,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lethrinidae,,mon.gran,20,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lethrinidae,,mon.gran,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lethrinidae,,mon.gran,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Lethrinidae,,mon.gran,24,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Balistidae,,mel.nige,22,22,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Balistidae,,blp.undu,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Balistidae,,blp.undu,14,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Chaetodontidae,,cha.klei,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Chaetodontidae,,cha.klei,8,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Chaetodontidae,,cha.klei,9,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Chaetodontidae,,cha.raff,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Chaetodontidae,,cha.raff,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Mullidae,,par.mult,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Mullidae,,par.barb,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Mullidae,,par.barb,30,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,sca.rubr,42,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,sca.rubr,38,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,cet.bico,38,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,chs.blee,28,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,sca.dimi,36,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Scaridae,,sca.dimi,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Acanthuridae,,cte.spp,10,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Acanthuridae,,cte.spp,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Acanthuridae,,cte.spp,14,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Acanthuridae,,cte.spp,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,5,Zanclidae,,zan.corn,12,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Serranidae,,var.lout,38,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Serranidae,,gra.albo,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Lethrinidae,,mon.gran,20,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Lethrinidae,,mon.gran,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Balistidae,,mel.vidu,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Balistidae,,blp.undu,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Balistidae,,mel.nige,20,25,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Pomacanthidae,,apo.trim,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Zanclidae,,zan.corn,14,14,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.klei,8,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.mela,12,7,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.mela,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.mela,11,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.baro,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Chaetodontidae,,cha.baro,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,chs.sord,30,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,chs.sord,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,chs.sord,24,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,sca.fors,23,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,sca.fors,25,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,sca.lunu,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Scaridae,,sca.rubr,32,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Acanthuridae,,cte.spp,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Acanthuridae,,cte.spp,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Siganidae,,sig.puel,28,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,5,Acanthuridae,,cten.str,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Lutjanidae,,aph.furc,28,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Serranidae,,var.lout,26,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Serranidae,,cep.urod,20,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Serranidae,,cep.urod,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Serranidae,,cep.urod,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Serranidae,,gra.albo,28,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.nige,20,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.nige,18,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,blp.undu,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,blp.undu,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.vidu,20,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.vidu,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.vidu,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Balistidae,,mel.vidu,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Lethrinidae,,mon.gran,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Lethrinidae,,mon.gran,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Lethrinidae,,mon.gran,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Mullidae,,par.mult,23,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Labridae,,hig.doli,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Labridae,,hig.doli,28,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Labridae,,hig.doli,32,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Zanclidae,,zan.corn,15,10,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,hen.vari,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,hen.vari,14,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,hen.vari,12,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.luns,12,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.tlis,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.tlis,11,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.klei,8,5,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.ephi,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Chaetodontidae,,cha.ephi,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,sca.nigr,16,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,sca.nigr,15,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,sca.nigr,20,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,chs.sord,22,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,chs.sord,20,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Scaridae,,sca.fors,23,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Acanthuridae,,cte.spp,15,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,5,Acanthuridae,,aca.nans,15,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Labridae,,tha.luna,12,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Labridae,,tha.luna,14,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Labridae,,hal.hort,10,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Labridae,,cor.batu,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Labridae,,oxy.diag,18,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,lpz.tapa,8,25,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pgy.lacr,7,14,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pom.lepi,6,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pom.lepi,7,13,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pom.aurv,6,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pom.molu,6,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,pom.bank,7,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,chr.webe,8,27,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,1,1,Pomacentridae,,chr.marg,6,33,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Labridae,,lab.dimi,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Labridae,,lab.dimi,5,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,amp.spp,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,lpz.tapa,7,25,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,pgy.lacr,6,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,pgy.lacr,7,17,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,pom.lepi,8,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,pom.lepi,6,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,pom.aurv,6,7,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,chr.tern,6,4,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,chr.marg,5,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacentridae,,chr.marg,6,30,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,2,1,Pomacanthidae,,cen.vrol,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Labridae,,lab.dimi,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,lpz.tapa,7,105,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pgy.lacr,6,21,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pgy.lacr,7,9,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,chr.line,5,30,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,neg.nigr,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,neg.nigr,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pom.lepi,6,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pom.lepi,7,12,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pom.molu,6,10,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,pom.brac,8,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,chr.tern,8,20,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacentridae,,chr.marg,6,54,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacanthidae,,cen.vrol,6,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacanthidae,,cen.vrol,7,3,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,3,1,Pomacanthidae,,cen.vrol,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Labridae,,lab.dimi,6,2,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Labridae,,lab.dimi,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Labridae,,lab.dimi,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,lpz.tapa,7,110,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,lpz.tapa,6,45,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,pgy.lacr,6,18,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,pgy.lacr,7,6,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,neg.nigr,7,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,neg.nigr,8,1,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,pom.lepi,6,8,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,pom.molu,6,18,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,chr.tern,6,35,,,,
Uaro-ana,Site 2,14/06/18,2018,905,5-10m,4,1,Pomacentridae,,chr.marg,6,54,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Serranidae,,var.lout,30,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Lutjanidae,,lut.gibb,20,8,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Balistidae,,mel.nige,20,4,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Balistidae,,blp.undu,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Balistidae,,blp.undu,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Balistidae,,suf.spp,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Chaetodontidae,,cha.klei,9,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Chaetodontidae,,cha.mela,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Chaetodontidae,,cha.luns,10,2,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Chaetodontidae,,cha.luns,11,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.psit,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.rubr,34,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.rubr,36,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.nigr,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.dimi,18,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,chs.sord,28,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Scaridae,,sca.fors,26,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Acanthuridae,,aca.oliv,23,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,5,Acanthuridae,,aca.oliv,24,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Serranidae,,cep.urod,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Labridae,,che.chlo,20,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Balistidae,,mel.nige,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Balistidae,,suf.spp,15,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Balistidae,,suf.spp,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Balistidae,,suf.spp,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Zanclidae,,zan.corn,14,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Chaetodontidae,,cha.klei,10,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Chaetodontidae,,cha.klei,9,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Chaetodontidae,,cha.tlis,10,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Chaetodontidae,,cha.raff,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Nemipteridae,,sco.bili,18,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Scaridae,,sca.psit,10,4,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Acanthuridae,,cte.spp,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Acanthuridae,,cte.spp,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,2,5,Acanthuridae,,aca.nans,16,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Balistidae,,suf.spp,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Chaetodontidae,,cha.klei,7,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Chaetodontidae,,cha.klei,8,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Chaetodontidae,,cha.klei,10,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Chaetodontidae,,cha.tlis,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Chaetodontidae,,hen.vari,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Zanclidae,,zan.corn,14,10,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Pomacanthidae,,apo.trim,20,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Mullidae,,par.mult,18,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Mullidae,,par.mult,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Scaridae,,sca.psit,12,4,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Scaridae,,sca.psit,11,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Scaridae,,chs.sord,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,cte.spp,10,5,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,cte.spp,12,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,cte.spp,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,cte.spp,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,cte.spp,16,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,zeb.scop,10,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,zeb.scop,11,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,zeb.scop,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,aca.nans,15,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,3,5,Acanthuridae,,aca.pyro,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Lutjanidae,,lut.boha,23,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Serranidae,,cep.urod,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Lutjanidae,,lut.flma,30,8,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Lethrinidae,,mon.gran,22,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Mullidae,,par.mult,24,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Balistidae,,mel.nige,22,14,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Balistidae,,suf.spp,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Chaetodontidae,,cha.luns,12,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Chaetodontidae,,cha.luns,10,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Chaetodontidae,,cha.baro,12,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Chaetodontidae,,cha.baro,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Chaetodontidae,,cha.meye,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Scaridae,,sca.psit,20,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Scaridae,,chs.sord,23,3,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Scaridae,,chs.sord,30,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Scaridae,,sca.nigr,18,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Scaridae,,sca.dimi,14,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Acanthuridae,,cte.spp,11,4,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Acanthuridae,,cte.spp,13,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,4,5,Zanclidae,,zan.corn,15,12,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,1,Labridae,,tha.luna,8,1,,,,
Uaro-ana,Site 3,14/06/18,2018,1105,5-10m,1,1,Labridae,,tha.luna,14,1,,,,
